expiry_date;reference_id;control_timestamp;allee
06/10/2023;3,76028E+12;2021-10-15 13:04:59.631+00;R14 BIO PETIT DEJ
30/04/2022;3,47882E+12;2021-10-15 13:09:07.157+00;R14 BIO PETIT DEJ
08/03/2022;3,42156E+12;2021-09-01 12:16:40.057+00;R14 BIO PETIT DEJ
02/03/2022;3,56007E+12;2021-09-01 12:18:50.062+00;R14 BIO PETIT DEJ
06/07/2022;3,42156E+12;2021-09-24 10:29:18.189+00;R14 BIO PETIT DEJ
18/03/2022;3,22982E+12;2021-09-24 10:29:52.011+00;R14 BIO PETIT DEJ
21/04/2022;3,22982E+12;2021-09-25 04:18:15.669+00;R14 BIO PETIT DEJ
07/12/2021;3,27019E+12;2021-10-26 09:52:32.783+00;R14 BIO PETIT DEJ
14/12/2021;3,56007E+12;2021-10-26 09:54:33.409+00;R14 BIO PETIT DEJ
21/03/2022;3,4563E+12;2021-09-16 05:06:17.645+00;R14 BIO PETIT DEJ
30/11/2022;3,47882E+12;2021-10-16 11:20:14.442+00;R14 BIO PETIT DEJ
06/08/2022;3,42156E+12;2021-10-07 03:28:50.156+00;R14 BIO PETIT DEJ
18/05/2022;3,76028E+12;2021-10-18 08:25:19.093+00;R14 BIO PETIT DEJ
04/03/2022;3,22982E+12;2021-10-27 09:25:22.964+00;R14 BIO PETIT DEJ
03/01/1970;3,42372E+12;2021-10-27 09:25:39.212+00;R14 BIO PETIT DEJ
15/12/2021;3,22982E+12;2021-10-19 10:41:03.739+00;R14 BIO PETIT DEJ
19/11/2023;3,76009E+12;2021-10-08 06:49:36.125+00;R14 BIO PETIT DEJ
19/05/2022;3,57242E+12;2021-10-08 06:47:06.74+00;R14 BIO PETIT DEJ
16/04/2022;3,76028E+12;2021-10-11 08:52:19.875+00;R14 BIO PETIT DEJ
16/09/2022;3,42156E+12;2021-10-12 13:30:21.231+00;R14 BIO PETIT DEJ
05/02/2022;3,76009E+12;2021-09-27 06:46:50.023+00;R14 BIO boisson vege/biscotte
25/11/2021;3,22982E+12;2021-04-22 09:34:35+00;R14 BIO boisson vege/biscotte
16/12/2021;3,22982E+12;2021-04-22 09:38:43+00;R14 BIO boisson vege/biscotte
21/11/2021;3,22982E+12;2021-04-22 09:39:24+00;R14 BIO boisson vege/biscotte
21/11/2021;3,22982E+12;2021-04-22 09:40:51+00;R14 BIO boisson vege/biscotte
22/01/2022;3,25826E+12;2021-04-22 09:44:01+00;R14 BIO boisson vege/biscotte
21/01/2022;3,25826E+12;2021-04-22 09:44:30+00;R14 BIO boisson vege/biscotte
21/03/2022;3,25826E+12;2021-04-22 09:45:12+00;R14 BIO boisson vege/biscotte
21/11/2021;3,22982E+12;2021-04-22 09:46:50+00;R14 BIO boisson vege/biscotte
30/11/2021;3,17568E+12;2021-04-22 10:03:52+00;R14 BIO boisson vege/biscotte
30/01/2022;3,17568E+12;2021-04-22 10:04:16+00;R14 BIO boisson vege/biscotte
31/01/2022;3,17568E+12;2021-04-22 10:05:31+00;R14 BIO boisson vege/biscotte
02/12/2021;3,42156E+12;2021-04-22 10:30:05+00;R14 BIO boisson vege/biscotte
30/12/2021;3,42156E+12;2021-04-22 10:30:43+00;R14 BIO boisson vege/biscotte
25/03/2022;3,42156E+12;2021-04-22 10:31:26+00;R14 BIO boisson vege/biscotte
25/02/2022;3,42156E+12;2021-04-22 10:32:32+00;R14 BIO boisson vege/biscotte
16/03/2022;3,42156E+12;2021-04-22 10:33:29+00;R14 BIO boisson vege/biscotte
11/12/2021;9,00462E+12;2021-04-22 10:47:16+00;R14 BIO boisson vege/biscotte
11/01/2022;9,00462E+12;2021-04-22 10:44:37+00;R14 BIO boisson vege/biscotte
04/03/2022;3,42156E+12;2021-04-22 10:51:16+00;R14 BIO boisson vege/biscotte
03/03/2022;3,42156E+12;2021-04-22 10:53:02+00;R14 BIO boisson vege/biscotte
19/03/2022;3,42156E+12;2021-04-22 10:53:37+00;R14 BIO boisson vege/biscotte
22/12/2021;3,42156E+12;2021-04-22 11:02:21+00;R14 BIO boisson vege/biscotte
24/03/2022;3,42156E+12;2021-04-22 11:00:01+00;R14 BIO boisson vege/biscotte
24/03/2022;3,42156E+12;2021-04-22 11:00:30+00;R14 BIO boisson vege/biscotte
21/01/2022;3,42156E+12;2021-04-22 11:02:51+00;R14 BIO boisson vege/biscotte
18/01/2022;3,42156E+12;2021-04-22 11:03:35+00;R14 BIO boisson vege/biscotte
08/12/2021;3,42156E+12;2021-04-22 11:05:05+00;R14 BIO boisson vege/biscotte
24/11/2021;3,1119E+12;2021-04-22 11:10:15+00;R14 BIO boisson vege/biscotte
18/11/2021;3,1119E+12;2021-04-22 11:12:48+00;R14 BIO boisson vege/biscotte
09/02/2022;9,00462E+12;2021-08-20 09:10:23.932+00;R14 BIO boisson vege/biscotte
17/02/2022;3,1119E+12;2021-08-20 09:13:22.204+00;R14 BIO boisson vege/biscotte
30/01/2022;5,41119E+12;2021-05-24 06:59:51.549+00;R14 BIO boisson vege/biscotte
02/01/1970;3,77001E+12;2021-07-15 05:51:18.628+00;R14 BIO boisson vege/biscotte
15/11/2021;5,41119E+12;2021-05-31 01:46:43.92+00;R14 BIO boisson vege/biscotte
02/01/1970;3,42156E+12;2021-06-12 08:57:10.812+00;R14 BIO boisson vege/biscotte
31/12/2021;3,34744E+12;2021-06-15 08:44:55.521+00;R14 BIO boisson vege/biscotte
03/02/2022;9,00462E+12;2021-06-21 11:17:33.312+00;R14 BIO boisson vege/biscotte
07/01/2022;3,22982E+12;2021-06-23 08:17:35.41+00;R14 BIO boisson vege/biscotte
03/05/2022;3,4563E+12;2021-06-29 10:37:15.982+00;R14 BIO boisson vege/biscotte
19/03/2022;3,22982E+12;2021-07-02 12:09:25.241+00;R14 BIO boisson vege/biscotte
26/04/2022;3,1119E+12;2021-07-12 06:43:41.858+00;R14 BIO boisson vege/biscotte
20/01/2022;3,42156E+12;2021-07-28 14:06:04.069+00;R14 BIO boisson vege/biscotte
21/03/2022;3,76009E+12;2021-09-08 10:46:43.375+00;R14 BIO boisson vege/biscotte
25/11/2021;3,77001E+12;2021-07-24 07:50:08+00;R14 BIO boisson vege/biscotte
13/04/2022;3,22982E+12;2021-10-23 12:00:06.64+00;R14 BIO boisson vege/biscotte
29/09/2022;3,22982E+12;2021-10-23 12:01:34.427+00;R14 BIO boisson vege/biscotte
18/04/2022;5,41119E+12;2021-10-23 12:03:41.636+00;R14 BIO boisson vege/biscotte
11/04/2022;5,41119E+12;2021-10-23 12:04:58.044+00;R14 BIO boisson vege/biscotte
26/03/2022;9,00462E+12;2021-10-23 12:12:56.699+00;R14 BIO boisson vege/biscotte
30/12/2021;3,17568E+12;2021-08-31 06:43:19.571+00;R14 BIO boisson vege/biscotte
30/12/2021;3,17568E+12;2021-08-31 06:43:36.692+00;R14 BIO boisson vege/biscotte
22/01/2022;3,22982E+12;2021-08-31 06:44:35.498+00;R14 BIO boisson vege/biscotte
15/11/2021;3,17568E+12;2021-08-16 07:11:52.785+00;R14 BIO boisson vege/biscotte
20/04/2022;5,4001E+12;2021-08-16 07:12:14.681+00;R14 BIO boisson vege/biscotte
20/02/2022;3,76009E+12;2021-08-16 07:12:37.447+00;R14 BIO boisson vege/biscotte
10/01/2022;5,41119E+12;2021-08-16 07:13:19.92+00;R14 BIO boisson vege/biscotte
04/02/2022;9,00462E+12;2021-08-17 11:41:27.692+00;R14 BIO boisson vege/biscotte
03/03/2022;5,4001E+12;2021-10-15 13:27:36.829+00;R14 BIO boisson vege/biscotte
03/08/2022;3,1119E+12;2021-09-24 10:25:00.364+00;R14 BIO boisson vege/biscotte
16/06/2022;3,76015E+12;2021-09-25 04:16:54.166+00;R14 BIO boisson vege/biscotte
25/03/2022;3,76009E+12;2021-09-25 04:17:36.516+00;R14 BIO boisson vege/biscotte
08/05/2022;3,22982E+12;2021-09-13 09:54:37.576+00;R14 BIO boisson vege/biscotte
18/03/2022;3,42156E+12;2021-09-13 09:56:12.26+00;R14 BIO boisson vege/biscotte
21/02/2022;3,76009E+12;2021-09-14 09:54:34.366+00;R14 BIO boisson vege/biscotte
10/02/2022;3,4563E+12;2021-09-15 10:41:06.852+00;R14 BIO boisson vege/biscotte
27/04/2022;3,22982E+12;2021-10-26 09:49:19.454+00;R14 BIO boisson vege/biscotte
23/04/2022;3,1119E+12;2021-10-26 09:50:26.985+00;R14 BIO boisson vege/biscotte
15/05/2022;3,22982E+12;2021-10-16 11:22:43.144+00;R14 BIO boisson vege/biscotte
31/03/2022;3,17568E+12;2021-10-16 11:23:11.83+00;R14 BIO boisson vege/biscotte
30/08/2022;3,42156E+12;2021-09-28 06:04:51.038+00;R14 BIO boisson vege/biscotte
26/08/2022;3,22982E+12;2021-10-05 14:31:36.788+00;R14 BIO boisson vege/biscotte
22/06/2022;3,1119E+12;2021-10-05 14:33:36.668+00;R14 BIO boisson vege/biscotte
01/03/2022;3,76009E+12;2021-10-27 09:22:18.905+00;R14 BIO boisson vege/biscotte
02/03/2022;3,22982E+12;2021-10-19 10:38:16.214+00;R14 BIO boisson vege/biscotte
08/01/2022;3,1119E+12;2021-10-11 08:54:36.357+00;R14 BIO boisson vege/biscotte
01/12/2021;3,76009E+12;2021-10-11 08:57:00.029+00;R14 BIO boisson vege/biscotte
08/04/2022;3,76009E+12;2021-10-11 08:58:34.146+00;R14 BIO boisson vege/biscotte
21/12/2021;3,22982E+12;2021-10-11 09:07:05.34+00;R14 BIO boisson vege/biscotte
01/07/2022;3,42156E+12;2021-10-12 13:35:17.806+00;R14 BIO boisson vege/biscotte
04/12/2021;3,22982E+12;2021-10-20 06:45:52.023+00;R14 BIO boisson vege/biscotte
16/04/2022;9,00462E+12;2021-10-20 06:46:18.671+00;R14 BIO boisson vege/biscotte
24/06/2022;3,1119E+12;2021-10-20 06:46:35.572+00;R14 BIO boisson vege/biscotte
19/05/2022;3,1119E+12;2021-10-20 09:49:42.237+00;R14 BIO boisson vege/biscotte
08/06/2022;3,42156E+12;2021-10-20 09:50:45.422+00;R14 BIO boisson vege/biscotte
06/11/2021;17601863;2021-09-14 14:33:33.932+00;jus bio
24/11/2021;3,76019E+12;2021-10-01 07:23:45.577+00;jus bio
02/01/1970;3,66151E+12;2021-02-27 08:45:41.494+00;jus bio
02/01/1970;3,56007E+12;2021-07-21 12:36:38.288+00;jus bio
02/01/1970;3,77001E+12;2020-10-19 01:23:36+00;jus bio
02/01/1970;3,77001E+12;2020-10-19 01:23:58+00;jus bio
01/06/2021;5,03272E+12;2021-07-19 02:03:00.11+00;jus bio
01/06/2021;5,03272E+12;2021-07-19 02:03:25.651+00;jus bio
01/11/2021;3,76019E+12;2021-09-30 05:00:44.806+00;jus bio
07/11/2021;3,76019E+12;2021-09-23 13:52:23.062+00;jus bio
24/11/2021;3,56007E+12;2021-08-23 03:01:58.594+00;jus bio
08/12/2021;3,56007E+12;2021-09-18 08:24:30.202+00;jus bio
02/01/1970;5,03272E+12;2021-07-22 13:01:11.564+00;jus bio
02/01/1970;3,77001E+12;2021-02-20 02:26:32.111+00;jus bio
02/01/1970;3,66151E+12;2021-02-20 02:26:57.96+00;jus bio
02/01/1970;3,60858E+12;2021-07-22 13:01:55.71+00;jus bio
05/05/2022;3,54536E+12;2021-07-08 03:48:03.924+00;jus bio
21/11/2021;3,76019E+12;2021-09-02 11:29:18.836+00;jus bio
30/11/2021;3,76019E+12;2021-10-02 11:59:23.257+00;jus bio
09/11/2021;3,04532E+12;2021-09-24 04:55:39.274+00;jus bio
01/01/2022;3,76019E+12;2021-09-14 14:34:05.286+00;jus bio
06/11/2021;3,76019E+12;2021-09-14 14:33:47.973+00;jus bio
09/11/2021;3,60858E+12;2021-10-05 08:28:07.995+00;jus bio
06/11/2021;3,56007E+12;2021-10-25 13:09:41.277+00;jus bio
02/11/2021;3,76019E+12;2021-09-27 04:57:22.426+00;jus bio
17/11/2021;3,56007E+12;2021-10-06 04:53:42.673+00;jus bio
23/12/2021;3,76019E+12;2021-10-19 16:55:58.277+00;jus bio
18/11/2021;3,56007E+12;2021-10-07 18:22:51.292+00;jus bio
21/11/2021;3,76019E+12;2021-10-07 18:23:37.166+00;jus bio
31/10/2021;3,16893E+12;2021-10-27 15:38:26.024+00;jus bio
31/10/2021;3,04532E+12;2021-10-27 15:38:51.857+00;jus bio
12/11/2021;3,56007E+12;2021-10-27 15:39:09.796+00;jus bio
18/11/2021;3,76019E+12;2021-10-27 15:39:28.626+00;jus bio
19/12/2021;3,76019E+12;2021-10-21 18:57:54.074+00;jus bio
02/01/1970;3,27305E+12;2021-05-27 17:35:45.938+00;œuf 🥚
30/09/2020;3,27305E+12;2020-09-30 08:34:34.94+00;œuf 🥚
15/08/2021;3,76015E+12;2021-08-07 14:36:11.005+00;œuf 🥚
02/01/1970;3,70086E+12;2021-08-26 10:18:28.046+00;œuf 🥚
09/11/2021;3,25132E+12;2021-10-23 12:09:55.283+00;œuf 🥚
31/10/2021;3,25132E+12;2021-10-23 12:10:06.374+00;œuf 🥚
02/01/1970;3,76015E+12;2021-10-23 12:10:30.216+00;œuf 🥚
10/11/2021;3,27305E+12;2021-10-23 12:10:54.351+00;œuf 🥚
10/11/2021;3,56007E+12;2021-10-23 12:11:20.201+00;œuf 🥚
06/11/2021;3,25132E+12;2021-10-14 15:59:10.014+00;œuf 🥚
07/11/2021;3,70086E+12;2021-10-25 12:49:58.976+00;œuf 🥚
02/01/1970;3,05833E+12;2021-10-25 12:50:38.911+00;œuf 🥚
12/11/2021;3,56007E+12;2021-10-25 12:50:58.714+00;œuf 🥚
12/11/2021;3,56007E+12;2021-09-25 18:12:24.85+00;œuf 🥚
12/12/2021;3,76015E+12;2021-10-26 13:05:03.184+00;œuf 🥚
08/11/2021;3,56007E+12;2021-10-26 13:09:53.39+00;œuf 🥚
08/11/2021;3,24541E+12;2021-10-26 13:10:00.791+00;œuf 🥚
05/11/2021;3,27019E+12;2021-10-26 13:10:19.808+00;œuf 🥚
02/01/1970;3,27305E+12;2021-10-26 13:10:44.89+00;œuf 🥚
12/11/2021;3,76015E+12;2021-10-26 13:10:56.09+00;œuf 🥚
12/11/2021;3,56007E+12;2021-10-26 13:11:11.275+00;œuf 🥚
09/11/2021;3,56007E+12;2021-10-26 13:11:19.996+00;œuf 🥚
08/11/2021;3,56007E+12;2021-10-16 15:48:57.864+00;œuf 🥚
07/11/2021;3,27019E+12;2021-10-27 15:40:13.069+00;œuf 🥚
06/11/2021;3,24541E+12;2021-10-27 15:40:41.867+00;œuf 🥚
06/11/2021;3,27305E+12;2021-10-27 15:41:01.551+00;œuf 🥚
06/11/2021;3,41428E+12;2021-10-27 15:41:16.068+00;œuf 🥚
06/11/2021;3,24539E+12;2021-10-27 15:41:48.73+00;œuf 🥚
09/11/2021;3,76015E+12;2021-10-20 13:52:17.672+00;œuf 🥚
06/11/2021;3,56007E+12;2021-10-20 13:52:34.989+00;œuf 🥚
07/11/2021;3,41428E+12;2021-10-20 13:53:09.835+00;œuf 🥚
05/11/2021;3,41428E+12;2021-10-20 13:53:41.368+00;œuf 🥚
06/11/2021;3,25132E+12;2021-10-19 05:33:06.325+00;œuf 🥚
09/11/2021;3,76015E+12;2021-10-19 05:34:43.188+00;œuf 🥚
05/11/2021;3,25132E+12;2021-10-19 05:41:49.103+00;œuf 🥚
08/11/2021;3,76015E+12;2021-10-21 11:26:55.189+00;œuf 🥚
08/11/2021;3,27019E+12;2021-10-21 11:27:13.054+00;œuf 🥚
08/11/2021;3,56007E+12;2021-10-21 11:27:29.795+00;œuf 🥚
10/11/2021;3,56007E+12;2021-10-22 10:36:09.987+00;œuf 🥚
07/11/2021;3,41428E+12;2021-10-22 10:36:44.304+00;œuf 🥚
30/10/2021;3,56007E+12;2021-10-22 10:36:50.121+00;œuf 🥚
07/11/2021;3,56007E+12;2021-10-22 10:37:04.098+00;œuf 🥚
23/10/2021;3,27305E+12;2021-10-22 10:37:13.356+00;œuf 🥚
03/01/1970;3,29207E+12;2021-08-21 15:15:53.242+00;surimi et Traiteur de la mer
03/01/1970;3,03868E+12;2021-10-23 07:54:34.638+00;surimi et Traiteur de la mer
02/01/1970;3,32143E+12;2021-10-23 07:54:54.719+00;surimi et Traiteur de la mer
02/01/1970;3,29207E+12;2020-02-13 15:40:00.593+00;surimi et Traiteur de la mer
02/01/1970;3,56007E+12;2020-02-13 15:40:13.268+00;surimi et Traiteur de la mer
23/06/2020;3,29207E+12;2020-06-22 09:19:41.905+00;surimi et Traiteur de la mer
02/01/1970;3,32143E+12;2021-07-10 17:31:48.707+00;surimi et Traiteur de la mer
02/01/1970;3,56007E+12;2020-08-17 11:57:52.718+00;surimi et Traiteur de la mer
23/06/2020;3,29207E+12;2020-06-22 09:22:31.159+00;surimi et Traiteur de la mer
24/06/2021;3,70097E+12;2021-07-17 17:14:57.452+00;surimi et Traiteur de la mer
02/01/1970;3,27617E+12;2020-10-29 18:19:57.488+00;surimi et Traiteur de la mer
02/01/1970;3,27617E+12;2020-08-08 13:54:29.873+00;surimi et Traiteur de la mer
02/01/1970;3,27617E+12;2020-10-13 10:16:38.23+00;surimi et Traiteur de la mer
02/01/1970;3,27617E+12;2020-09-23 14:42:21.213+00;surimi et Traiteur de la mer
02/01/1970;3,30275E+12;2020-08-17 12:00:04.227+00;surimi et Traiteur de la mer
13/01/2021;3,44494E+12;2021-02-13 14:29:02.011+00;surimi et Traiteur de la mer
02/01/1970;3,02933E+12;2021-04-12 17:27:21.119+00;surimi et Traiteur de la mer
31/10/2021;3,24541E+12;2021-10-13 15:30:26.831+00;surimi et Traiteur de la mer
30/10/2021;3,56007E+12;2021-09-18 14:45:57.836+00;surimi et Traiteur de la mer
02/01/1970;3,55161E+12;2021-08-28 15:35:38.705+00;surimi et Traiteur de la mer
16/11/2021;8,71131E+12;2021-10-01 16:55:00.122+00;surimi et Traiteur de la mer
09/11/2021;3,30275E+12;2021-10-14 15:54:35.804+00;surimi et Traiteur de la mer
29/10/2021;3,03868E+12;2021-10-14 15:54:59.914+00;surimi et Traiteur de la mer
02/01/1970;3,27617E+12;2021-08-14 11:27:45.373+00;surimi et Traiteur de la mer
02/01/1970;3,27617E+12;2021-08-14 11:28:21.486+00;surimi et Traiteur de la mer
29/10/2021;3,56007E+12;2021-10-02 11:26:19.072+00;surimi et Traiteur de la mer
02/01/1970;3,30275E+12;2021-09-24 10:35:25.149+00;surimi et Traiteur de la mer
09/11/2021;3,27617E+12;2021-10-04 14:31:17.027+00;surimi et Traiteur de la mer
08/11/2021;3,27617E+12;2021-10-05 14:28:26.491+00;surimi et Traiteur de la mer
22/11/2021;3,30275E+12;2021-10-26 12:43:21.456+00;surimi et Traiteur de la mer
08/11/2021;3,56007E+12;2021-10-26 12:43:36.964+00;surimi et Traiteur de la mer
09/11/2021;8,42211E+12;2021-10-26 12:44:10.463+00;surimi et Traiteur de la mer
16/11/2021;3,28326E+12;2021-10-25 09:43:02.39+00;surimi et Traiteur de la mer
02/11/2021;3,29207E+12;2021-10-25 09:44:01.587+00;surimi et Traiteur de la mer
15/11/2021;8,42211E+12;2021-10-25 09:44:38.468+00;surimi et Traiteur de la mer
01/11/2021;3,24539E+12;2021-10-16 15:22:33.018+00;surimi et Traiteur de la mer
18/11/2021;3,27677E+12;2021-10-16 15:22:58.271+00;surimi et Traiteur de la mer
31/10/2021;3,56007E+12;2021-10-16 15:23:14.741+00;surimi et Traiteur de la mer
31/10/2021;3,24541E+12;2021-10-16 15:30:17.339+00;surimi et Traiteur de la mer
31/10/2021;3,03868E+12;2021-10-18 11:42:36.332+00;surimi et Traiteur de la mer
02/11/2021;3,30274E+12;2021-10-07 17:56:35.76+00;surimi et Traiteur de la mer
06/11/2021;3,27617E+12;2021-10-27 15:28:25.161+00;surimi et Traiteur de la mer
13/11/2021;3,27617E+12;2021-10-27 15:29:33.452+00;surimi et Traiteur de la mer
11/11/2021;3,30275E+12;2021-10-27 15:29:58.3+00;surimi et Traiteur de la mer
11/11/2021;3,56007E+12;2021-10-27 15:30:15.268+00;surimi et Traiteur de la mer
18/11/2021;3,56007E+12;2021-10-27 15:30:36.147+00;surimi et Traiteur de la mer
11/11/2021;3,27617E+12;2021-10-09 15:54:08.679+00;surimi et Traiteur de la mer
10/11/2021;3,56007E+12;2021-10-09 15:54:39.53+00;surimi et Traiteur de la mer
21/11/2021;3,03868E+12;2021-10-20 14:14:51.389+00;surimi et Traiteur de la mer
31/10/2021;3,56007E+12;2021-10-20 14:15:04.398+00;surimi et Traiteur de la mer
08/11/2021;3,70097E+12;2021-10-20 14:15:14.343+00;surimi et Traiteur de la mer
17/11/2021;3,27617E+12;2021-10-20 14:15:26.466+00;surimi et Traiteur de la mer
01/11/2021;3,56007E+12;2021-10-21 18:59:02.189+00;surimi et Traiteur de la mer
13/11/2021;3,03868E+12;2021-10-21 18:59:25.151+00;surimi et Traiteur de la mer
22/11/2021;3,24541E+12;2021-10-21 19:00:04.824+00;surimi et Traiteur de la mer
09/11/2021;3,27617E+12;2021-10-21 19:00:49.283+00;surimi et Traiteur de la mer
10/11/2021;3,27617E+12;2021-10-21 19:01:28.575+00;surimi et Traiteur de la mer
31/10/2021;3,56007E+12;2021-10-22 10:50:09.322+00;surimi et Traiteur de la mer
31/10/2021;3,30275E+12;2021-10-22 10:50:32.925+00;surimi et Traiteur de la mer
05/11/2021;3,56007E+12;2021-09-30 10:41:37.076+00;32.3 Pâté rillettes à lardons
25/11/2021;7,61304E+12;2021-10-13 14:54:25.42+00;32.1 Jambon cuit & viande cuite
10/11/2021;3,09576E+12;2021-10-23 11:33:11.652+00;32.1 Jambon cuit & viande cuite
10/11/2021;3,09576E+12;2021-10-23 11:33:21.027+00;32.1 Jambon cuit & viande cuite
04/11/2021;7,61304E+12;2021-10-23 11:33:33.111+00;32.1 Jambon cuit & viande cuite
05/11/2021;3,56007E+12;2021-10-23 11:34:22.154+00;32.1 Jambon cuit & viande cuite
04/11/2021;3,30275E+12;2021-10-23 11:34:35.607+00;32.1 Jambon cuit & viande cuite
04/11/2021;3,56007E+12;2021-10-23 11:34:58.886+00;32.1 Jambon cuit & viande cuite
11/11/2021;3,09576E+12;2021-10-23 11:35:10.966+00;32.1 Jambon cuit & viande cuite
10/11/2021;3,09575E+12;2021-10-23 11:35:22.338+00;32.1 Jambon cuit & viande cuite
06/11/2021;3,15423E+12;2021-10-23 11:35:52.539+00;32.1 Jambon cuit & viande cuite
10/11/2021;3,15423E+12;2021-10-23 11:36:02.866+00;32.1 Jambon cuit & viande cuite
08/11/2021;3,30274E+12;2021-10-23 11:36:16.56+00;32.1 Jambon cuit & viande cuite
09/11/2021;3,30274E+12;2021-10-23 11:36:26.797+00;32.1 Jambon cuit & viande cuite
03/11/2021;3,18094E+12;2021-10-23 11:36:52.229+00;32.1 Jambon cuit & viande cuite
08/11/2021;7,61304E+12;2021-10-23 11:37:08.247+00;32.1 Jambon cuit & viande cuite
12/11/2021;7,61304E+12;2021-10-23 11:37:36.742+00;32.1 Jambon cuit & viande cuite
02/01/1970;3,09576E+12;2021-10-23 11:38:05.009+00;32.1 Jambon cuit & viande cuite
02/01/1970;7,61304E+12;2021-10-23 11:38:44.99+00;32.1 Jambon cuit & viande cuite
02/01/1970;7,61304E+12;2021-10-23 11:38:47.876+00;32.1 Jambon cuit & viande cuite
01/11/2021;3,15423E+12;2021-10-23 11:38:54.626+00;32.1 Jambon cuit & viande cuite
18/09/2021;7,61304E+12;2021-10-23 11:39:10.265+00;32.1 Jambon cuit & viande cuite
02/01/1970;3,09576E+12;2021-10-23 11:39:13.327+00;32.1 Jambon cuit & viande cuite
02/01/1970;3,09576E+12;2021-10-23 11:39:16.142+00;32.1 Jambon cuit & viande cuite
02/01/1970;3,30275E+12;2021-10-23 11:39:28.182+00;32.1 Jambon cuit & viande cuite
02/01/1970;3,09576E+12;2021-10-23 11:39:32.108+00;32.1 Jambon cuit & viande cuite
02/01/1970;7,61304E+12;2021-10-23 11:39:36.631+00;32.1 Jambon cuit & viande cuite
02/01/1970;3,70013E+12;2021-10-23 11:39:40.05+00;32.1 Jambon cuit & viande cuite
02/01/1970;7,61304E+12;2021-10-23 11:39:44.126+00;32.1 Jambon cuit & viande cuite
02/01/1970;7,61304E+12;2021-10-23 11:39:51.843+00;32.1 Jambon cuit & viande cuite
02/01/1970;7,61304E+12;2021-10-23 11:39:57.753+00;32.1 Jambon cuit & viande cuite
04/11/2021;7,61304E+12;2021-10-23 11:40:07.436+00;32.1 Jambon cuit & viande cuite
02/01/1970;3,09576E+12;2021-10-23 11:40:15.473+00;32.1 Jambon cuit & viande cuite
08/11/2021;3,09576E+12;2021-10-23 11:40:59.151+00;32.1 Jambon cuit & viande cuite
02/01/1970;3,76027E+12;2021-10-23 11:41:26.994+00;32.1 Jambon cuit & viande cuite
02/01/1970;3,76027E+12;2021-10-23 11:41:30.43+00;32.1 Jambon cuit & viande cuite
02/01/1970;3,76027E+12;2021-10-23 11:41:34.127+00;32.1 Jambon cuit & viande cuite
03/01/1970;3,30274E+12;2021-10-23 11:41:39.1+00;32.1 Jambon cuit & viande cuite
03/01/1970;3,09576E+12;2021-10-23 11:41:45.498+00;32.1 Jambon cuit & viande cuite
02/01/1970;3,18094E+12;2021-10-23 11:41:50.289+00;32.1 Jambon cuit & viande cuite
10/11/2021;3,09576E+12;2021-10-23 11:42:15.202+00;32.1 Jambon cuit & viande cuite
02/11/2021;3,24539E+12;2021-10-23 11:42:43.523+00;32.1 Jambon cuit & viande cuite
03/01/1970;3,35116E+12;2021-10-23 11:43:08.909+00;32.1 Jambon cuit & viande cuite
03/11/2021;3,09576E+12;2021-10-14 11:30:35.798+00;32.1 Jambon cuit & viande cuite
02/01/1970;7,61304E+12;2021-08-16 13:39:48.058+00;32.1 Jambon cuit & viande cuite
02/01/1970;7,61304E+12;2021-08-16 13:40:13.476+00;32.1 Jambon cuit & viande cuite
02/01/1970;7,61304E+12;2021-08-16 13:40:32.169+00;32.1 Jambon cuit & viande cuite
02/01/1970;7,61304E+12;2021-08-16 13:40:47.515+00;32.1 Jambon cuit & viande cuite
05/08/2021;3,09576E+12;2021-08-10 08:40:29.275+00;32.1 Jambon cuit & viande cuite
02/01/1970;3,70013E+12;2020-09-11 06:24:46+00;32.1 Jambon cuit & viande cuite
02/01/1970;3,70013E+12;2020-09-04 09:35:42+00;32.1 Jambon cuit & viande cuite
02/01/1970;7,61304E+12;2020-09-11 06:25:10+00;32.1 Jambon cuit & viande cuite
19/04/2021;3,09576E+12;2021-08-10 16:28:40.505+00;32.1 Jambon cuit & viande cuite
18/01/2021;3,18094E+12;2021-04-23 15:55:56.157+00;32.1 Jambon cuit & viande cuite
02/01/1970;3,09575E+12;2021-08-16 13:47:43.914+00;32.1 Jambon cuit & viande cuite
04/08/2021;3,09576E+12;2021-08-10 09:05:53.443+00;32.1 Jambon cuit & viande cuite
02/01/1970;3,09576E+12;2021-08-16 13:58:08.295+00;32.1 Jambon cuit & viande cuite
02/01/1970;3,56007E+12;2020-09-03 04:39:05+00;32.1 Jambon cuit & viande cuite
02/01/1970;3,56007E+12;2020-09-29 06:23:50+00;32.1 Jambon cuit & viande cuite
02/01/1970;4,00626E+12;2020-11-27 07:44:42+00;32.1 Jambon cuit & viande cuite
02/01/1970;3,30275E+12;2021-08-16 13:58:18.439+00;32.1 Jambon cuit & viande cuite
02/01/1970;3,09576E+12;2021-08-16 13:58:28.365+00;32.1 Jambon cuit & viande cuite
02/01/1970;3,30275E+12;2021-08-16 13:58:38.96+00;32.1 Jambon cuit & viande cuite
02/01/1970;3,18094E+12;2021-02-06 06:46:52+00;32.1 Jambon cuit & viande cuite
28/08/2021;4,00626E+12;2021-08-10 09:39:36.242+00;32.1 Jambon cuit & viande cuite
